DataZon,CIF,crime_rate,overcrowded_count,Employment_rate,DEPRESS,DRUG,Noquals,SMR,nocentralheat_rate,Clst_KM,BMU,hier_cluster
S01008639,0.078431372549020,0.026067757898744,0.291836734693878,0.094339622641509,0.273065281145495,0.172149032969002,0.098542616269894,0.114963503649635,0.222624079480587,4,17.000000000000000,1
S01008640,0.029411764705882,0.021814845648074,0.275510204081633,0.037735849056604,0.211652685940223,0.000000000000000,0.050611103804313,0.054744525547445,0.108296051351877,4,5.000000000000000,1
S01008641,0.009803921568627,0.015308555622675,0.391836734693878,0.018867924528302,0.126814392299674,0.000000000000000,0.052625180489742,0.104014598540146,0.161783876500857,4,6.000000000000000,1
S01008642,0.019607843137255,0.016152650091330,0.326530612244898,0.037735849056604,0.157562178028267,0.017913177338823,0.036963105767224,0.063868613138686,0.148514049720625,4,5.000000000000000,1
S01008643,0.049019607843137,0.010703425096031,0.195918367346939,0.056603773584906,0.155200076119481,0.000000000000000,0.087315180415976,0.096715328467153,0.197172499059291,4,15.000000000000000,1
S01008644,0.127450980392157,0.022585101892006,0.306122448979592,0.094339622641509,0.252340050033021,0.000000000000000,0.083436696926836,0.091240875912409,0.231420369507079,4,39.000000000000000,1
S01008645,0.029411764705882,0.009395525271329,0.348979591836735,0.037735849056604,0.107677025086504,0.000000000000000,0.120760750706073,0.113138686131387,0.089879931389365,4,5.000000000000000,1
S01008646,0.068627450980392,0.015222649025466,0.310204081632653,0.056603773584906,0.199285627549577,0.055392684371567,0.139405571587218,0.082116788321168,0.377451436007064,4,28.000000000000000,1
S01008647,0.049019607843137,0.022198658398838,0.202040816326531,0.075471698113208,0.282291710610394,0.000000000000000,0.094892226771226,0.051094890510949,0.402857417432809,4,27.000000000000000,1
S01008648,0.078431372549020,0.024482635887527,0.302040816326531,0.132075471698113,0.267989564438890,0.105316446545212,0.280748832579115,0.187956204379562,0.316053201360965,4,40.000000000000000,1
S01008649,0.137254901960784,0.019259325923593,0.608163265306122,0.132075471698113,0.530583393726318,0.028809713547989,0.165730625325499,0.281021897810219,0.699481749040899,1,22.000000000000000,2
S01008650,0.156862745098039,0.057809821894329,0.593877551020408,0.150943396226415,0.441226136105134,0.088464670698194,0.194087656439953,0.169708029197080,0.797976408641560,1,22.000000000000000,2
S01008651,0.147058823529412,0.062991513751277,0.579591836734694,0.132075471698113,0.293016822132132,0.171143728231366,0.308630452646924,0.166058394160584,0.490015952472633,1,21.000000000000000,1
S01008652,0.254901960784314,0.114666258420086,0.526530612244898,0.320754716981132,0.585446970855483,0.147492271531311,0.363190334251416,0.167883211678832,0.854414162590260,1,33.000000000000000,2
S01008653,0.235294117647059,0.061069686090399,0.524489795918367,0.188679245283019,0.379058135932206,0.079551352262300,0.397891334613630,0.169708029197080,0.433631247931148,1,43.000000000000000,1
S01008654,0.205882352941176,0.042474050986504,0.736734693877551,0.226415094339623,0.415828709412307,0.053715552967548,0.232807305161426,0.220802919708029,0.675298523992670,1,22.000000000000000,2
S01008655,0.205882352941176,0.079020942132194,0.459183673469388,0.150943396226415,0.284190407431416,0.017285841981051,0.216341169182708,0.200729927007299,0.285673651275244,1,8.000000000000000,1
S01008656,0.303921568627451,0.030048388490452,0.632653061224490,0.339622641509434,0.542522561286087,0.224615537535879,0.401554724777687,0.226277372262774,0.637114731044182,1,33.000000000000000,2
S01008657,0.205882352941176,0.038642109064644,0.159183673469388,0.207547169811321,0.404503365813672,0.104493271863815,0.244549644067751,0.182481751824818,0.320129574903387,2,50.000000000000000,1
S01008658,0.215686274509804,0.028600801891642,0.497959183673469,0.188679245283019,0.353725562925884,0.124102066950479,0.332569114791509,0.138686131386861,0.406457023060796,1,43.000000000000000,1
S01008659,0.186274509803922,0.094190140845070,0.548979591836735,0.169811320754717,0.445341618982623,0.157052184622118,0.311884433365127,0.124087591240876,0.263647798742138,1,53.000000000000000,1
S01008660,0.058823529411765,0.293262276360868,0.561224489795918,0.056603773584906,0.201309056444760,0.032813449260474,0.150278751874546,0.107664233576642,0.137316561844864,4,19.000000000000000,1
S01008661,0.156862745098039,0.069796852951357,0.536734693877551,0.132075471698113,0.287778528778782,0.069335949986390,0.249380104624856,0.124087591240876,0.498273359691708,1,21.000000000000000,1
S01008662,0.166666666666667,0.078355749749799,0.308163265306122,0.169811320754717,0.406162507291013,0.080138293208119,0.298561321871812,0.346715328467153,0.279997051886792,2,51.000000000000000,1
S01008663,0.205882352941176,0.171752301518609,0.595918367346939,0.188679245283019,0.396659365101059,0.325226252312385,0.295455449877216,0.138686131386861,0.453194346450599,1,44.000000000000000,4
S01008664,0.137254901960784,0.050304609296950,0.336734693877551,0.132075471698113,0.343255892807301,0.064750430078190,0.167911384541321,0.169708029197080,0.462786029706944,1,9.000000000000000,2
S01008665,0.156862745098039,0.062449757182658,0.618367346938775,0.132075471698113,0.259295407494217,0.108013147485731,0.216160573190635,0.120437956204380,0.378240731457903,1,42.000000000000000,1
S01008666,0.049019607843137,0.017256209009784,0.526530612244898,0.037735849056604,0.142335265139842,0.017604770064260,0.054460091051546,0.198905109489051,0.243959813771135,4,6.000000000000000,1
S01008667,0.088235294117647,0.060281690140845,0.330612244897959,0.075471698113208,0.268244159798415,0.103937752759084,0.069415250618395,0.072992700729927,0.170461938841900,4,17.000000000000000,1
S01008668,0.058823529411765,0.032409510828411,0.369387755102041,0.075471698113208,0.142256218682210,0.050360614008555,0.125375917958910,0.120437956204380,0.612377629484097,1,10.000000000000000,2
S01008669,0.019607843137255,0.062321296198242,0.410204081632653,0.018867924528302,0.085994982469034,0.000000000000000,0.149175404664890,0.120437956204380,0.059868120389110,4,6.000000000000000,1
S01008670,0.058823529411765,0.078433425833813,0.530612244897959,0.037735849056604,0.213512949679178,0.000000000000000,0.139870739689007,0.122262773722628,0.222028364198300,4,19.000000000000000,1
S01008671,0.088235294117647,0.050374671426890,0.502040816326531,0.075471698113208,0.245838141219442,0.047319701942716,0.233183533273637,0.213503649635036,0.342285757354973,1,8.000000000000000,1
S01008672,0.058823529411765,0.076766227391157,0.418367346938776,0.056603773584906,0.261204102246822,0.048452065801284,0.187377694388057,0.155109489051095,0.295450794873205,4,20.000000000000000,1
S01008673,0.127450980392157,0.172512396191404,0.828571428571429,0.113207547169811,0.256091627741440,0.013820521580032,0.162504094736249,0.211678832116788,0.357745779543197,1,42.000000000000000,1
S01008674,0.127450980392157,0.343215808440144,0.579591836734694,0.113207547169811,0.252276487367976,0.108517084832444,0.242773543382748,0.186131386861314,0.510733538698497,1,31.000000000000000,1
S01008675,0.205882352941176,0.103171596818072,0.551020408163265,0.226415094339623,0.374855170188424,0.214687415828743,0.222288098252314,0.094890510948905,0.589000401445203,1,32.000000000000000,2
S01008676,0.107843137254902,0.715276570258312,0.232653061224490,0.132075471698113,0.153243951541908,0.254459389510754,0.139986794458105,0.125912408759124,0.200601585999453,1,30.000000000000000,3
S01008677,0.156862745098039,1.000000000000000,0.522448979591837,0.169811320754717,0.212143743410380,0.207101344998767,0.275255147838074,0.200729927007299,0.473375835634824,1,30.000000000000000,3
S01008678,0.186274509803922,0.279332196467294,0.516326530612245,0.132075471698113,0.166245441600103,0.215125168367692,0.259662707387572,0.359489051094890,0.322246355952163,1,41.000000000000000,1
S01008679,0.382352941176471,0.371867569050667,0.751020408163265,0.358490566037736,0.365650905082107,0.460266319440175,0.402161675694527,0.175182481751825,0.259288741636367,1,55.000000000000000,4
S01008680,0.176470588235294,0.177299088649545,0.446938775510204,0.150943396226415,0.337816665412499,0.197691477948985,0.380244377840117,0.105839416058394,0.463702158591700,1,31.000000000000000,1
S01008681,0.225490196078431,0.138049672078271,0.718367346938775,0.150943396226415,0.332338627300665,0.000000000000000,0.363717108016992,0.182481751824818,0.106911761848318,2,52.000000000000000,4
S01008682,0.196078431372549,0.071939593497337,0.530612244897959,0.169811320754717,0.299435913295306,0.020484520188914,0.268377013959246,0.131386861313869,0.303043446830044,1,8.000000000000000,1
S01008683,0.284313725490196,0.068253725250051,0.671428571428571,0.245283018867925,0.435142378807971,0.341395338814216,0.509276624357998,0.255474452554745,0.312989705210639,1,55.000000000000000,4
S01008684,0.284313725490196,0.112081534432727,0.451020408163265,0.358490566037736,0.545937256232339,0.227486670171006,0.548189349959287,0.184306569343066,0.332059118134058,3,66.000000000000000,4
S01008685,0.333333333333333,0.107742073531448,0.320408163265306,0.283018867924528,0.541101071780876,0.212353464131091,0.419350816011092,0.153284671532847,0.292659236055462,3,76.000000000000000,4
S01008686,0.284313725490196,0.063699724117903,0.465306122448980,0.320754716981132,0.548924504519814,0.171535009491310,0.417223034472569,0.215328467153285,0.377872172280944,1,54.000000000000000,4
S01008687,0.098039215686275,0.038410372278649,0.424489795918367,0.132075471698113,0.201651969437615,0.056546886834235,0.162758565575495,0.202554744525547,0.839156766829722,1,10.000000000000000,2
S01008688,0.098039215686275,0.020323183916779,0.369387755102041,0.150943396226415,0.377359306388045,0.015764472344646,0.208828118922090,0.074817518248175,0.490051670524420,1,9.000000000000000,2
S01008689,0.127450980392157,0.097663073412542,0.422448979591837,0.113207547169811,0.280782081846552,0.033504436315901,0.149049213648405,0.105839416058394,0.689776217639314,1,10.000000000000000,2
S01008690,0.098039215686275,0.031760637587379,0.393877551020408,0.113207547169811,0.308333768035748,0.076499079645118,0.184262549123114,0.096715328467153,0.389479702687250,4,20.000000000000000,1
S01008691,0.156862745098039,0.074263764404610,0.546938775510204,0.188679245283019,0.298495455511080,0.012373777643526,0.203302678275334,0.151459854014599,0.640287511230909,1,21.000000000000000,1
S01008692,0.117647058823529,0.057859657947686,0.324489795918367,0.150943396226415,0.418179431991180,0.108700247976781,0.281955680304981,0.034671532846715,0.362673407360597,2,50.000000000000000,1
S01008693,0.098039215686275,0.028554484803558,0.077551020408163,0.113207547169811,0.447498998427875,0.123023349284777,0.343539529507017,0.096715328467153,0.060904265623184,2,92.000000000000000,1
S01008694,0.078431372549020,0.020011797033478,0.383673469387755,0.094339622641509,0.194263533360633,0.029467197581666,0.233618126218346,0.093065693430657,0.355924528301887,4,20.000000000000000,1
S01008695,0.107843137254902,0.028131455399061,0.169387755102041,0.113207547169811,0.225377290146466,0.000000000000000,0.168389828683009,0.195255474452555,0.161732735714861,5,48.000000000000000,1
S01008696,0.019607843137255,0.020770873325712,0.083673469387755,0.056603773584906,0.134751861424197,0.074297910886314,0.147724648131585,0.105839416058394,0.139147449336128,5,14.000000000000000,1
S01008697,0.049019607843137,0.037175615362001,0.120408163265306,0.075471698113208,0.301565233294779,0.000000000000000,0.144028278239892,0.076642335766423,0.089027988911741,5,36.000000000000000,1
S01008698,0.147058823529412,0.029901632014308,0.055102040816327,0.094339622641509,0.309530684025408,0.000000000000000,0.163861500233362,0.102189781021898,0.000000000000000,5,78.000000000000000,1
S01008699,0.176470588235294,0.035360767959714,0.273469387755102,0.245283018867925,0.433740095742499,0.327436002369268,0.488100033347903,0.191605839416058,0.202105702074429,2,74.000000000000000,4
S01008700,0.058823529411765,0.047003267166351,0.061224489795918,0.056603773584906,0.202961337934579,0.116983382326062,0.249219106406724,0.127737226277372,0.156381602944590,5,59.000000000000000,1
S01008701,0.323529411764706,0.087238335949125,0.181632653061225,0.358490566037736,0.558746697810863,0.093433447187143,0.815220819792666,0.224452554744526,0.024966647608157,3,107.000000000000000,4
S01008702,0.215686274509804,0.103518876839311,0.434693877551020,0.207547169811321,0.309688466116557,0.000000000000000,0.508943889435467,0.158759124087591,0.169294391315586,2,52.000000000000000,4
S01008703,0.401960784313726,0.092939038405003,0.377551020408163,0.471698113207547,0.636114163981177,0.390773518602042,0.866006617221678,0.386861313868613,0.102880254451927,3,120.000000000000000,5
S01008704,0.343137254901961,0.260588926545974,0.248979591836735,0.320754716981132,0.614026652958833,0.082956034633296,0.731986253997559,1.000000000000000,0.056495956873315,3,119.000000000000000,5
S01008705,0.343137254901961,0.050136435048648,0.157142857142857,0.396226415094340,0.561871798541180,0.171327683397708,0.743648202933837,0.270072992700730,0.020013749904515,3,107.000000000000000,4
S01008706,0.078431372549020,0.114243525670150,0.265306122448980,0.150943396226415,0.488912634479163,0.546301957819630,0.925006302219456,0.291970802919708,0.008567411137634,3,97.000000000000000,4
S01008707,0.500000000000000,0.070900237310075,0.336734693877551,0.584905660377358,0.651340898682002,0.419855972954144,0.950925506623494,0.359489051094890,0.034408790439084,3,120.000000000000000,5
S01008708,0.382352941176471,0.056982692172938,0.279591836734694,0.603773584905660,0.831251062656168,0.700655897576925,0.791717635860100,0.416058394160584,0.230193072242845,3,110.000000000000000,5
S01008709,0.401960784313726,0.041478227161132,0.355102040816327,0.396226415094340,0.500277651888588,0.122256293038313,1.000000000000000,0.330291970802920,0.084225623779025,3,108.000000000000000,4
S01008710,1.000000000000000,0.117252715376930,0.271428571428571,1.000000000000000,0.611156966863609,0.089517593321204,0.778018531980522,0.406934306569343,0.040027499809029,3,121.000000000000000,5
S01008711,0.333333333333333,0.056378559124531,0.263265306122449,0.415094339622641,0.673564389603337,0.070577459623369,0.861048008920598,0.231751824817518,0.084023731893741,3,107.000000000000000,4
S01008712,0.392156862745098,0.112385001834909,0.442857142857143,0.679245283018868,1.000000000000000,0.528140745090105,0.911118706714084,0.301094890510949,0.047624241102265,3,110.000000000000000,5
S01008713,0.382352941176471,0.059898340759981,0.259183673469388,0.584905660377358,0.894073196386426,0.305154225797676,0.763255248652823,0.273722627737226,0.163482394889318,3,99.000000000000000,5
S01008714,0.274509803921569,0.076808831901780,0.179591836734694,0.433962264150943,0.502647367380453,0.200909209057977,0.606519622469410,0.167883211678832,0.196308153395545,3,95.000000000000000,4
S01008715,0.254901960784314,0.061471460340993,0.267346938775510,0.339622641509434,0.699678460811592,0.206235991407276,0.667672541065048,0.195255474452555,0.129577882736962,3,117.000000000000000,4
S01008716,0.284313725490196,0.036757128134662,0.157142857142857,0.339622641509434,0.770310339179583,0.051342111723718,0.659838039627494,0.131386861313869,0.045352258957937,3,117.000000000000000,4
S01008717,0.147058823529412,0.053951393324145,0.071428571428571,0.132075471698113,0.449437457550439,0.052134287136065,0.387251645784301,0.045620437956204,0.044939965694683,2,92.000000000000000,1
S01008718,0.137254901960784,0.061214482251342,0.144897959183673,0.113207547169811,0.376110759049274,0.000000000000000,0.427329946919854,0.091240875912409,0.193858675545690,2,71.000000000000000,1
S01008719,0.137254901960784,0.026234778107718,0.226530612244898,0.113207547169811,0.388146755395052,0.045102133421255,0.518268576154893,0.140510948905109,0.113358039090276,2,83.000000000000000,1
S01008720,0.215686274509804,0.094887845592071,0.173469387755102,0.226415094339623,0.357819016454642,0.091701732899493,0.541675756133883,0.240875912408759,0.194621898677760,2,73.000000000000000,1
S01008721,0.068627450980392,0.025481390760019,0.089795918367347,0.056603773584906,0.287342863294587,0.056605190859132,0.224974606065494,0.085766423357664,0.030552510670056,5,68.000000000000000,1
S01008722,0.166666666666667,0.021652905941395,0.102040816326531,0.132075471698113,0.410005231517265,0.031434893910705,0.211130780535096,0.118613138686131,0.074829081951411,5,102.000000000000000,1
S01008723,0.068627450980392,0.014160128556574,0.093877551020408,0.075471698113208,0.267436751775095,0.034401680877829,0.185852301880554,0.091240875912409,0.047456603773585,5,68.000000000000000,1
S01008724,0.098039215686275,0.023118577235223,0.108163265306122,0.075471698113208,0.390735513957116,0.027439181530387,0.211494205219289,0.180656934306569,0.058219869904246,5,102.000000000000000,1
S01008725,0.107843137254902,0.053399134967284,0.134693877551020,0.132075471698113,0.343361897601005,0.034730639653557,0.217308619634048,0.124087591240876,0.158399879084062,5,60.000000000000000,1
S01008726,0.029411764705882,0.020262752988519,0.016326530612245,0.018867924528302,0.156725225656434,0.000000000000000,0.057877793475129,0.145985401459854,0.034329140461216,5,12.000000000000000,1
S01008727,0.088235294117647,0.022956736836791,0.144897959183673,0.094339622641509,0.375909440113978,0.048088754384992,0.162988266692693,0.240875912408759,0.176891354330134,5,101.000000000000000,1
S01008728,0.205882352941176,0.042451894465384,0.214285714285714,0.264150943396226,0.401694314662187,0.084868600196758,0.404168899120458,0.166058394160584,0.125375991249658,2,82.000000000000000,1
S01008729,0.058823529411765,0.062103389568178,0.118367346938776,0.037735849056604,0.267742704038573,0.000000000000000,0.105893349190432,0.169708029197080,0.126925038245793,5,25.000000000000000,1
S01008730,0.147058823529412,0.030028239173522,0.306122448979592,0.169811320754717,0.406887736006511,0.043123096198819,0.254189213146474,0.116788321167883,0.448267667886507,1,9.000000000000000,2
S01008731,0.205882352941176,0.096194186394966,0.142857142857143,0.207547169811321,0.668540892487421,0.000000000000000,0.404835366197254,0.175182481751825,0.160947784115840,2,115.000000000000000,4
S01008732,0.245098039215686,0.037058416070192,0.338775510204082,0.320754716981132,0.398748955454830,0.176607964589034,0.365734102873851,0.182481751824818,0.283637488400866,2,65.000000000000000,4
S01008733,0.127450980392157,0.064336862052002,0.404081632653061,0.169811320754717,0.582015048410933,0.023060321757790,0.365057116401012,0.151459854014599,0.529872231078541,1,32.000000000000000,2
S01008734,0.127450980392157,0.040120925218533,0.093877551020408,0.150943396226415,0.415122607437916,0.042654662289010,0.217289311491906,0.100364963503650,0.061354208483875,5,102.000000000000000,1
S01008735,0.068627450980392,0.053769594773796,0.073469387755102,0.056603773584906,0.239098416108143,0.028988827727824,0.184078580864447,0.105839416058394,0.014889747669925,5,58.000000000000000,1
S01008736,0.098039215686275,0.052313883299799,0.089795918367347,0.113207547169811,0.264760384311392,0.040613812099573,0.308353006619543,0.151459854014599,0.047144105701506,5,69.000000000000000,1
S01008737,0.068627450980392,0.030829985932442,0.110204081632653,0.056603773584906,0.290453860867649,0.038126933584520,0.178229298453066,0.072992700729927,0.037029185216592,5,68.000000000000000,1
S01008738,0.058823529411765,0.047322582840035,0.057142857142857,0.037735849056604,0.212190567270829,0.000000000000000,0.231641062711638,0.160583941605839,0.000000000000000,5,58.000000000000000,1
S01008739,0.107843137254902,0.045184688377177,0.130612244897959,0.132075471698113,0.468662688621741,0.000000000000000,0.236379959744569,0.071167883211679,0.061902993890708,5,91.000000000000000,1
S01008740,0.039215686274510,0.027652151440755,0.077551020408163,0.056603773584906,0.222992273427149,0.000000000000000,0.309383226045188,0.067518248175182,0.125149271554812,5,69.000000000000000,1
S01008741,0.078431372549020,0.029012578142653,0.155102040816327,0.056603773584906,0.280955587939127,0.031924560104118,0.261116281897336,0.118613138686131,0.041497554891207,5,69.000000000000000,1
S01008742,0.137254901960784,0.113852098675552,0.055102040816327,0.150943396226415,0.566277906084412,0.109041749504503,0.331123194143442,0.116788321167883,0.153204428504600,2,113.000000000000000,1
S01008743,0.156862745098039,0.105492957746479,0.312244897959184,0.188679245283019,0.393157296096033,0.113175442126590,0.469122359445984,0.156934306569343,0.183890012798811,2,83.000000000000000,1
S01008744,0.156862745098039,0.030557538781074,0.330612244897959,0.169811320754717,0.496559467180565,0.277264004520279,0.397653497460824,0.142335766423358,0.046723971894283,2,74.000000000000000,4
S01008745,0.068627450980392,0.047590808005930,0.083673469387755,0.094339622641509,0.246628777308384,0.000000000000000,0.230460826628897,0.184306569343066,0.127297756903393,5,48.000000000000000,1
S01008746,0.254901960784314,0.088649544324772,0.446938775510204,0.339622641509434,0.554364213126852,0.283457048327378,0.569637159031815,0.158759124087591,0.228085136623672,3,76.000000000000000,4
S01008747,0.088235294117647,0.039578887466211,0.055102040816327,0.075471698113208,0.327788462609187,0.000000000000000,0.198713666265587,0.113138686131387,0.000000000000000,5,78.000000000000000,1
S01008748,0.049019607843137,0.025079371843771,0.065306122448980,0.037735849056604,0.211879801346777,0.000000000000000,0.185857930436918,0.062043795620438,0.051879720517100,5,68.000000000000000,1
